Datekey,FullDateLabel,DateDescription,CalendarYear,CalendarQuarter,CalendarQuarterLabel,CalendarMonth,CalendarMonthLabel,CalendarWeek,CalendarWeekLabel
2017-08-16 00:00:00.000,2017-08-16,2017-08-16,2017,20173,Q3,201708,August,201733,Week 33
2017-08-17 00:00:00.000,2017-08-17,2017-08-17,2017,20173,Q3,201708,August,201733,Week 33
2017-08-18 00:00:00.000,2017-08-18,2017-08-18,2017,20173,Q3,201708,August,201733,Week 33
2017-08-19 00:00:00.000,2017-08-19,2017-08-19,2017,20173,Q3,201708,August,201733,Week 33
2017-08-20 00:00:00.000,2017-08-20,2017-08-20,2017,20173,Q3,201708,August,201734,Week 34
2017-08-21 00:00:00.000,2017-08-21,2017-08-21,2017,20173,Q3,201708,August,201734,Week 34
2017-08-22 00:00:00.000,2017-08-22,2017-08-22,2017,20173,Q3,201708,August,201734,Week 34
2017-08-23 00:00:00.000,2017-08-23,2017-08-23,2017,20173,Q3,201708,August,201734,Week 34
2017-08-24 00:00:00.000,2017-08-24,2017-08-24,2017,20173,Q3,201708,August,201734,Week 34
2017-08-25 00:00:00.000,2017-08-25,2017-08-25,2017,20173,Q3,201708,August,201734,Week 34
2017-08-26 00:00:00.000,2017-08-26,2017-08-26,2017,20173,Q3,201708,August,201734,Week 34
2017-08-27 00:00:00.000,2017-08-27,2017-08-27,2017,20173,Q3,201708,August,201735,Week 35
2017-08-28 00:00:00.000,2017-08-28,2017-08-28,2017,20173,Q3,201708,August,201735,Week 35
2017-08-29 00:00:00.000,2017-08-29,2017-08-29,2017,20173,Q3,201708,August,201735,Week 35
2017-08-30 00:00:00.000,2017-08-30,2017-08-30,2017,20173,Q3,201708,August,201735,Week 35
2017-08-31 00:00:00.000,2017-08-31,2017-08-31,2017,20173,Q3,201708,August,201735,Week 35
2017-09-01 00:00:00.000,2017-09-01,2017-09-01,2017,20173,Q3,201709,September,201735,Week 35
2017-09-02 00:00:00.000,2017-09-02,2017-09-02,2017,20173,Q3,201709,September,201735,Week 35
2017-09-03 00:00:00.000,2017-09-03,2017-09-03,2017,20173,Q3,201709,September,201736,Week 36
2017-09-04 00:00:00.000,2017-09-04,2017-09-04,2017,20173,Q3,201709,September,201736,Week 36
2017-09-05 00:00:00.000,2017-09-05,2017-09-05,2017,20173,Q3,201709,September,201736,Week 36
2017-09-06 00:00:00.000,2017-09-06,2017-09-06,2017,20173,Q3,201709,September,201736,Week 36
2017-09-07 00:00:00.000,2017-09-07,2017-09-07,2017,20173,Q3,201709,September,201736,Week 36
2017-09-08 00:00:00.000,2017-09-08,2017-09-08,2017,20173,Q3,201709,September,201736,Week 36
2017-09-09 00:00:00.000,2017-09-09,2017-09-09,2017,20173,Q3,201709,September,201736,Week 36
2017-09-10 00:00:00.000,2017-09-10,2017-09-10,2017,20173,Q3,201709,September,201737,Week 37
2017-09-11 00:00:00.000,2017-09-11,2017-09-11,2017,20173,Q3,201709,September,201737,Week 37
2017-09-12 00:00:00.000,2017-09-12,2017-09-12,2017,20173,Q3,201709,September,201737,Week 37
2017-09-13 00:00:00.000,2017-09-13,2017-09-13,2017,20173,Q3,201709,September,201737,Week 37
2017-09-14 00:00:00.000,2017-09-14,2017-09-14,2017,20173,Q3,201709,September,201737,Week 37
2017-09-15 00:00:00.000,2017-09-15,2017-09-15,2017,20173,Q3,201709,September,201737,Week 37
2017-09-16 00:00:00.000,2017-09-16,2017-09-16,2017,20173,Q3,201709,September,201737,Week 37
2017-09-17 00:00:00.000,2017-09-17,2017-09-17,2017,20173,Q3,201709,September,201738,Week 38
2017-09-18 00:00:00.000,2017-09-18,2017-09-18,2017,20173,Q3,201709,September,201738,Week 38
2017-09-19 00:00:00.000,2017-09-19,2017-09-19,2017,20173,Q3,201709,September,201738,Week 38
2017-09-20 00:00:00.000,2017-09-20,2017-09-20,2017,20173,Q3,201709,September,201738,Week 38
2017-09-21 00:00:00.000,2017-09-21,2017-09-21,2017,20173,Q3,201709,September,201738,Week 38
2017-09-22 00:00:00.000,2017-09-22,2017-09-22,2017,20173,Q3,201709,September,201738,Week 38
2017-09-23 00:00:00.000,2017-09-23,2017-09-23,2017,20173,Q3,201709,September,201738,Week 38
2017-09-24 00:00:00.000,2017-09-24,2017-09-24,2017,20173,Q3,201709,September,201739,Week 39
2017-09-25 00:00:00.000,2017-09-25,2017-09-25,2017,20173,Q3,201709,September,201739,Week 39
2017-09-26 00:00:00.000,2017-09-26,2017-09-26,2017,20173,Q3,201709,September,201739,Week 39
2017-09-27 00:00:00.000,2017-09-27,2017-09-27,2017,20173,Q3,201709,September,201739,Week 39
2017-09-28 00:00:00.000,2017-09-28,2017-09-28,2017,20173,Q3,201709,September,201739,Week 39
2017-09-29 00:00:00.000,2017-09-29,2017-09-29,2017,20173,Q3,201709,September,201739,Week 39
2017-09-30 00:00:00.000,2017-09-30,2017-09-30,2017,20173,Q3,201709,September,201739,Week 39
2017-10-01 00:00:00.000,2017-10-01,2017-10-01,2017,20174,Q4,201710,October,201740,Week 40
2017-10-02 00:00:00.000,2017-10-02,2017-10-02,2017,20174,Q4,201710,October,201740,Week 40
2017-10-03 00:00:00.000,2017-10-03,2017-10-03,2017,20174,Q4,201710,October,201740,Week 40
2017-10-04 00:00:00.000,2017-10-04,2017-10-04,2017,20174,Q4,201710,October,201740,Week 40
2017-10-05 00:00:00.000,2017-10-05,2017-10-05,2017,20174,Q4,201710,October,201740,Week 40
2017-10-06 00:00:00.000,2017-10-06,2017-10-06,2017,20174,Q4,201710,October,201740,Week 40
2017-10-07 00:00:00.000,2017-10-07,2017-10-07,2017,20174,Q4,201710,October,201740,Week 40
2017-10-08 00:00:00.000,2017-10-08,2017-10-08,2017,20174,Q4,201710,October,201741,Week 41
2017-10-09 00:00:00.000,2017-10-09,2017-10-09,2017,20174,Q4,201710,October,201741,Week 41
2017-10-10 00:00:00.000,2017-10-10,2017-10-10,2017,20174,Q4,201710,October,201741,Week 41
2017-10-11 00:00:00.000,2017-10-11,2017-10-11,2017,20174,Q4,201710,October,201741,Week 41
2017-10-12 00:00:00.000,2017-10-12,2017-10-12,2017,20174,Q4,201710,October,201741,Week 41
2017-10-13 00:00:00.000,2017-10-13,2017-10-13,2017,20174,Q4,201710,October,201741,Week 41
2017-10-14 00:00:00.000,2017-10-14,2017-10-14,2017,20174,Q4,201710,October,201741,Week 41
2017-10-15 00:00:00.000,2017-10-15,2017-10-15,2017,20174,Q4,201710,October,201742,Week 42
2017-10-16 00:00:00.000,2017-10-16,2017-10-16,2017,20174,Q4,201710,October,201742,Week 42
2017-10-17 00:00:00.000,2017-10-17,2017-10-17,2017,20174,Q4,201710,October,201742,Week 42
2017-10-18 00:00:00.000,2017-10-18,2017-10-18,2017,20174,Q4,201710,October,201742,Week 42
2017-10-19 00:00:00.000,2017-10-19,2017-10-19,2017,20174,Q4,201710,October,201742,Week 42
2017-10-20 00:00:00.000,2017-10-20,2017-10-20,2017,20174,Q4,201710,October,201742,Week 42
2017-10-21 00:00:00.000,2017-10-21,2017-10-21,2017,20174,Q4,201710,October,201742,Week 42
2017-10-22 00:00:00.000,2017-10-22,2017-10-22,2017,20174,Q4,201710,October,201743,Week 43
2017-10-23 00:00:00.000,2017-10-23,2017-10-23,2017,20174,Q4,201710,October,201743,Week 43
2017-10-24 00:00:00.000,2017-10-24,2017-10-24,2017,20174,Q4,201710,October,201743,Week 43
2017-10-25 00:00:00.000,2017-10-25,2017-10-25,2017,20174,Q4,201710,October,201743,Week 43
2017-10-26 00:00:00.000,2017-10-26,2017-10-26,2017,20174,Q4,201710,October,201743,Week 43
2017-10-27 00:00:00.000,2017-10-27,2017-10-27,2017,20174,Q4,201710,October,201743,Week 43
2017-10-28 00:00:00.000,2017-10-28,2017-10-28,2017,20174,Q4,201710,October,201743,Week 43
2017-10-29 00:00:00.000,2017-10-29,2017-10-29,2017,20174,Q4,201710,October,201744,Week 44
2017-10-30 00:00:00.000,2017-10-30,2017-10-30,2017,20174,Q4,201710,October,201744,Week 44
2017-10-31 00:00:00.000,2017-10-31,2017-10-31,2017,20174,Q4,201710,October,201744,Week 44
2017-11-01 00:00:00.000,2017-11-01,2017-11-01,2017,20174,Q4,201711,November,201744,Week 44
2017-11-02 00:00:00.000,2017-11-02,2017-11-02,2017,20174,Q4,201711,November,201744,Week 44
2017-11-03 00:00:00.000,2017-11-03,2017-11-03,2017,20174,Q4,201711,November,201744,Week 44
2017-11-04 00:00:00.000,2017-11-04,2017-11-04,2017,20174,Q4,201711,November,201744,Week 44
2017-11-05 00:00:00.000,2017-11-05,2017-11-05,2017,20174,Q4,201711,November,201745,Week 45
2017-11-06 00:00:00.000,2017-11-06,2017-11-06,2017,20174,Q4,201711,November,201745,Week 45
2017-11-07 00:00:00.000,2017-11-07,2017-11-07,2017,20174,Q4,201711,November,201745,Week 45
2017-11-08 00:00:00.000,2017-11-08,2017-11-08,2017,20174,Q4,201711,November,201745,Week 45
2017-11-09 00:00:00.000,2017-11-09,2017-11-09,2017,20174,Q4,201711,November,201745,Week 45
2017-11-10 00:00:00.000,2017-11-10,2017-11-10,2017,20174,Q4,201711,November,201745,Week 45
2017-11-11 00:00:00.000,2017-11-11,2017-11-11,2017,20174,Q4,201711,November,201745,Week 45
2017-11-12 00:00:00.000,2017-11-12,2017-11-12,2017,20174,Q4,201711,November,201746,Week 46
2017-11-13 00:00:00.000,2017-11-13,2017-11-13,2017,20174,Q4,201711,November,201746,Week 46
2017-11-14 00:00:00.000,2017-11-14,2017-11-14,2017,20174,Q4,201711,November,201746,Week 46
2017-11-15 00:00:00.000,2017-11-15,2017-11-15,2017,20174,Q4,201711,November,201746,Week 46
2017-11-16 00:00:00.000,2017-11-16,2017-11-16,2017,20174,Q4,201711,November,201746,Week 46
2017-11-17 00:00:00.000,2017-11-17,2017-11-17,2017,20174,Q4,201711,November,201746,Week 46
2017-11-18 00:00:00.000,2017-11-18,2017-11-18,2017,20174,Q4,201711,November,201746,Week 46
2017-11-19 00:00:00.000,2017-11-19,2017-11-19,2017,20174,Q4,201711,November,201747,Week 47
2017-11-20 00:00:00.000,2017-11-20,2017-11-20,2017,20174,Q4,201711,November,201747,Week 47
2017-11-21 00:00:00.000,2017-11-21,2017-11-21,2017,20174,Q4,201711,November,201747,Week 47
2017-11-22 00:00:00.000,2017-11-22,2017-11-22,2017,20174,Q4,201711,November,201747,Week 47
2017-11-23 00:00:00.000,2017-11-23,2017-11-23,2017,20174,Q4,201711,November,201747,Week 47
2017-11-24 00:00:00.000,2017-11-24,2017-11-24,2017,20174,Q4,201711,November,201747,Week 47
2017-11-25 00:00:00.000,2017-11-25,2017-11-25,2017,20174,Q4,201711,November,201747,Week 47
2017-11-26 00:00:00.000,2017-11-26,2017-11-26,2017,20174,Q4,201711,November,201748,Week 48
2017-11-27 00:00:00.000,2017-11-27,2017-11-27,2017,20174,Q4,201711,November,201748,Week 48
2017-11-28 00:00:00.000,2017-11-28,2017-11-28,2017,20174,Q4,201711,November,201748,Week 48
2017-11-29 00:00:00.000,2017-11-29,2017-11-29,2017,20174,Q4,201711,November,201748,Week 48
2017-11-30 00:00:00.000,2017-11-30,2017-11-30,2017,20174,Q4,201711,November,201748,Week 48
2017-12-01 00:00:00.000,2017-12-01,2017-12-01,2017,20174,Q4,201712,December,201748,Week 48
2017-12-02 00:00:00.000,2017-12-02,2017-12-02,2017,20174,Q4,201712,December,201748,Week 48
2017-12-03 00:00:00.000,2017-12-03,2017-12-03,2017,20174,Q4,201712,December,201749,Week 49
2017-12-04 00:00:00.000,2017-12-04,2017-12-04,2017,20174,Q4,201712,December,201749,Week 49
2017-12-05 00:00:00.000,2017-12-05,2017-12-05,2017,20174,Q4,201712,December,201749,Week 49
2017-12-06 00:00:00.000,2017-12-06,2017-12-06,2017,20174,Q4,201712,December,201749,Week 49
2017-12-07 00:00:00.000,2017-12-07,2017-12-07,2017,20174,Q4,201712,December,201749,Week 49
2017-12-08 00:00:00.000,2017-12-08,2017-12-08,2017,20174,Q4,201712,December,201749,Week 49
2017-12-09 00:00:00.000,2017-12-09,2017-12-09,2017,20174,Q4,201712,December,201749,Week 49
2017-12-10 00:00:00.000,2017-12-10,2017-12-10,2017,20174,Q4,201712,December,201750,Week 50
2017-12-11 00:00:00.000,2017-12-11,2017-12-11,2017,20174,Q4,201712,December,201750,Week 50
2017-12-12 00:00:00.000,2017-12-12,2017-12-12,2017,20174,Q4,201712,December,201750,Week 50
2017-12-13 00:00:00.000,2017-12-13,2017-12-13,2017,20174,Q4,201712,December,201750,Week 50
2017-12-14 00:00:00.000,2017-12-14,2017-12-14,2017,20174,Q4,201712,December,201750,Week 50
2017-12-15 00:00:00.000,2017-12-15,2017-12-15,2017,20174,Q4,201712,December,201750,Week 50
2017-12-16 00:00:00.000,2017-12-16,2017-12-16,2017,20174,Q4,201712,December,201750,Week 50
2017-12-17 00:00:00.000,2017-12-17,2017-12-17,2017,20174,Q4,201712,December,201751,Week 51
2017-12-18 00:00:00.000,2017-12-18,2017-12-18,2017,20174,Q4,201712,December,201751,Week 51
2017-12-19 00:00:00.000,2017-12-19,2017-12-19,2017,20174,Q4,201712,December,201751,Week 51
2017-12-20 00:00:00.000,2017-12-20,2017-12-20,2017,20174,Q4,201712,December,201751,Week 51
2017-12-21 00:00:00.000,2017-12-21,2017-12-21,2017,20174,Q4,201712,December,201751,Week 51
2017-12-22 00:00:00.000,2017-12-22,2017-12-22,2017,20174,Q4,201712,December,201751,Week 51
2017-12-23 00:00:00.000,2017-12-23,2017-12-23,2017,20174,Q4,201712,December,201751,Week 51
2017-12-24 00:00:00.000,2017-12-24,2017-12-24,2017,20174,Q4,201712,December,201752,Week 52
2017-12-25 00:00:00.000,2017-12-25,2017-12-25,2017,20174,Q4,201712,December,201752,Week 52
2017-12-26 00:00:00.000,2017-12-26,2017-12-26,2017,20174,Q4,201712,December,201752,Week 52
2017-12-27 00:00:00.000,2017-12-27,2017-12-27,2017,20174,Q4,201712,December,201752,Week 52
2017-12-28 00:00:00.000,2017-12-28,2017-12-28,2017,20174,Q4,201712,December,201752,Week 52
2017-12-29 00:00:00.000,2017-12-29,2017-12-29,2017,20174,Q4,201712,December,201752,Week 52
2017-12-30 00:00:00.000,2017-12-30,2017-12-30,2017,20174,Q4,201712,December,201752,Week 52
2017-12-31 00:00:00.000,2017-12-31,2017-12-31,2017,20174,Q4,201712,December,201753,Week 53
2018-01-01 00:00:00.000,2018-01-01,2018-01-01,2018,20181,Q1,201801,January,201801,"Week 1 "
2018-01-02 00:00:00.000,2018-01-02,2018-01-02,2018,20181,Q1,201801,January,201801,"Week 1 "
2018-01-03 00:00:00.000,2018-01-03,2018-01-03,2018,20181,Q1,201801,January,201801,"Week 1 "
2018-01-04 00:00:00.000,2018-01-04,2018-01-04,2018,20181,Q1,201801,January,201801,"Week 1 "
2018-01-05 00:00:00.000,2018-01-05,2018-01-05,2018,20181,Q1,201801,January,201801,"Week 1 "
2018-01-06 00:00:00.000,2018-01-06,2018-01-06,2018,20181,Q1,201801,January,201801,"Week 1 "
2018-01-07 00:00:00.000,2018-01-07,2018-01-07,2018,20181,Q1,201801,January,201802,"Week 2 "
2018-01-08 00:00:00.000,2018-01-08,2018-01-08,2018,20181,Q1,201801,January,201802,"Week 2 "
2018-01-09 00:00:00.000,2018-01-09,2018-01-09,2018,20181,Q1,201801,January,201802,"Week 2 "
2018-01-10 00:00:00.000,2018-01-10,2018-01-10,2018,20181,Q1,201801,January,201802,"Week 2 "
2018-01-11 00:00:00.000,2018-01-11,2018-01-11,2018,20181,Q1,201801,January,201802,"Week 2 "
2018-01-12 00:00:00.000,2018-01-12,2018-01-12,2018,20181,Q1,201801,January,201802,"Week 2 "
2018-01-13 00:00:00.000,2018-01-13,2018-01-13,2018,20181,Q1,201801,January,201802,"Week 2 "
2018-01-14 00:00:00.000,2018-01-14,2018-01-14,2018,20181,Q1,201801,January,201803,"Week 3 "
2018-01-15 00:00:00.000,2018-01-15,2018-01-15,2018,20181,Q1,201801,January,201803,"Week 3 "
2018-01-16 00:00:00.000,2018-01-16,2018-01-16,2018,20181,Q1,201801,January,201803,"Week 3 "
2018-01-17 00:00:00.000,2018-01-17,2018-01-17,2018,20181,Q1,201801,January,201803,"Week 3 "
2018-01-18 00:00:00.000,2018-01-18,2018-01-18,2018,20181,Q1,201801,January,201803,"Week 3 "
2018-01-19 00:00:00.000,2018-01-19,2018-01-19,2018,20181,Q1,201801,January,201803,"Week 3 "
2018-01-20 00:00:00.000,2018-01-20,2018-01-20,2018,20181,Q1,201801,January,201803,"Week 3 "
2018-01-21 00:00:00.000,2018-01-21,2018-01-21,2018,20181,Q1,201801,January,201804,"Week 4 "
2018-01-22 00:00:00.000,2018-01-22,2018-01-22,2018,20181,Q1,201801,January,201804,"Week 4 "
2018-01-23 00:00:00.000,2018-01-23,2018-01-23,2018,20181,Q1,201801,January,201804,"Week 4 "
2018-01-24 00:00:00.000,2018-01-24,2018-01-24,2018,20181,Q1,201801,January,201804,"Week 4 "
2018-01-25 00:00:00.000,2018-01-25,2018-01-25,2018,20181,Q1,201801,January,201804,"Week 4 "
2018-01-26 00:00:00.000,2018-01-26,2018-01-26,2018,20181,Q1,201801,January,201804,"Week 4 "
2018-01-27 00:00:00.000,2018-01-27,2018-01-27,2018,20181,Q1,201801,January,201804,"Week 4 "
2018-01-28 00:00:00.000,2018-01-28,2018-01-28,2018,20181,Q1,201801,January,201805,"Week 5 "
2018-01-29 00:00:00.000,2018-01-29,2018-01-29,2018,20181,Q1,201801,January,201805,"Week 5 "
2018-01-30 00:00:00.000,2018-01-30,2018-01-30,2018,20181,Q1,201801,January,201805,"Week 5 "
2018-01-31 00:00:00.000,2018-01-31,2018-01-31,2018,20181,Q1,201801,January,201805,"Week 5 "
2018-02-01 00:00:00.000,2018-02-01,2018-02-01,2018,20181,Q1,201802,February,201805,"Week 5 "
2018-02-02 00:00:00.000,2018-02-02,2018-02-02,2018,20181,Q1,201802,February,201805,"Week 5 "
2018-02-03 00:00:00.000,2018-02-03,2018-02-03,2018,20181,Q1,201802,February,201805,"Week 5 "
2018-02-04 00:00:00.000,2018-02-04,2018-02-04,2018,20181,Q1,201802,February,201806,"Week 6 "
2018-02-05 00:00:00.000,2018-02-05,2018-02-05,2018,20181,Q1,201802,February,201806,"Week 6 "
2018-02-06 00:00:00.000,2018-02-06,2018-02-06,2018,20181,Q1,201802,February,201806,"Week 6 "
2018-02-07 00:00:00.000,2018-02-07,2018-02-07,2018,20181,Q1,201802,February,201806,"Week 6 "
2018-02-08 00:00:00.000,2018-02-08,2018-02-08,2018,20181,Q1,201802,February,201806,"Week 6 "
2018-02-09 00:00:00.000,2018-02-09,2018-02-09,2018,20181,Q1,201802,February,201806,"Week 6 "
2018-02-10 00:00:00.000,2018-02-10,2018-02-10,2018,20181,Q1,201802,February,201806,"Week 6 "
2018-02-11 00:00:00.000,2018-02-11,2018-02-11,2018,20181,Q1,201802,February,201807,"Week 7 "
2018-02-12 00:00:00.000,2018-02-12,2018-02-12,2018,20181,Q1,201802,February,201807,"Week 7 "
2018-02-13 00:00:00.000,2018-02-13,2018-02-13,2018,20181,Q1,201802,February,201807,"Week 7 "
2018-02-14 00:00:00.000,2018-02-14,2018-02-14,2018,20181,Q1,201802,February,201807,"Week 7 "
2018-02-15 00:00:00.000,2018-02-15,2018-02-15,2018,20181,Q1,201802,February,201807,"Week 7 "
2018-02-16 00:00:00.000,2018-02-16,2018-02-16,2018,20181,Q1,201802,February,201807,"Week 7 "
2018-02-17 00:00:00.000,2018-02-17,2018-02-17,2018,20181,Q1,201802,February,201807,"Week 7 "
2018-02-18 00:00:00.000,2018-02-18,2018-02-18,2018,20181,Q1,201802,February,201808,"Week 8 "
2018-02-19 00:00:00.000,2018-02-19,2018-02-19,2018,20181,Q1,201802,February,201808,"Week 8 "
2018-02-20 00:00:00.000,2018-02-20,2018-02-20,2018,20181,Q1,201802,February,201808,"Week 8 "
2018-02-21 00:00:00.000,2018-02-21,2018-02-21,2018,20181,Q1,201802,February,201808,"Week 8 "
2018-02-22 00:00:00.000,2018-02-22,2018-02-22,2018,20181,Q1,201802,February,201808,"Week 8 "
2018-02-23 00:00:00.000,2018-02-23,2018-02-23,2018,20181,Q1,201802,February,201808,"Week 8 "
2018-02-24 00:00:00.000,2018-02-24,2018-02-24,2018,20181,Q1,201802,February,201808,"Week 8 "
2018-02-25 00:00:00.000,2018-02-25,2018-02-25,2018,20181,Q1,201802,February,201809,"Week 9 "
2018-02-26 00:00:00.000,2018-02-26,2018-02-26,2018,20181,Q1,201802,February,201809,"Week 9 "
2018-02-27 00:00:00.000,2018-02-27,2018-02-27,2018,20181,Q1,201802,February,201809,"Week 9 "
2018-02-28 00:00:00.000,2018-02-28,2018-02-28,2018,20181,Q1,201802,February,201809,"Week 9 "
2018-03-01 00:00:00.000,2018-03-01,2018-03-01,2018,20181,Q1,201803,March,201809,"Week 9 "
2018-03-02 00:00:00.000,2018-03-02,2018-03-02,2018,20181,Q1,201803,March,201809,"Week 9 "
2018-03-03 00:00:00.000,2018-03-03,2018-03-03,2018,20181,Q1,201803,March,201809,"Week 9 "
2018-03-04 00:00:00.000,2018-03-04,2018-03-04,2018,20181,Q1,201803,March,201810,Week 10
2018-03-05 00:00:00.000,2018-03-05,2018-03-05,2018,20181,Q1,201803,March,201810,Week 10
2018-03-06 00:00:00.000,2018-03-06,2018-03-06,2018,20181,Q1,201803,March,201810,Week 10
2018-03-07 00:00:00.000,2018-03-07,2018-03-07,2018,20181,Q1,201803,March,201810,Week 10
2018-03-08 00:00:00.000,2018-03-08,2018-03-08,2018,20181,Q1,201803,March,201810,Week 10
2018-03-09 00:00:00.000,2018-03-09,2018-03-09,2018,20181,Q1,201803,March,201810,Week 10
2018-03-10 00:00:00.000,2018-03-10,2018-03-10,2018,20181,Q1,201803,March,201810,Week 10
2018-03-11 00:00:00.000,2018-03-11,2018-03-11,2018,20181,Q1,201803,March,201811,Week 11
2018-03-12 00:00:00.000,2018-03-12,2018-03-12,2018,20181,Q1,201803,March,201811,Week 11
2018-03-13 00:00:00.000,2018-03-13,2018-03-13,2018,20181,Q1,201803,March,201811,Week 11
2018-03-14 00:00:00.000,2018-03-14,2018-03-14,2018,20181,Q1,201803,March,201811,Week 11
2018-03-15 00:00:00.000,2018-03-15,2018-03-15,2018,20181,Q1,201803,March,201811,Week 11
2018-03-16 00:00:00.000,2018-03-16,2018-03-16,2018,20181,Q1,201803,March,201811,Week 11
2018-03-17 00:00:00.000,2018-03-17,2018-03-17,2018,20181,Q1,201803,March,201811,Week 11
2018-03-18 00:00:00.000,2018-03-18,2018-03-18,2018,20181,Q1,201803,March,201812,Week 12
2018-03-19 00:00:00.000,2018-03-19,2018-03-19,2018,20181,Q1,201803,March,201812,Week 12
2018-03-20 00:00:00.000,2018-03-20,2018-03-20,2018,20181,Q1,201803,March,201812,Week 12
2018-03-21 00:00:00.000,2018-03-21,2018-03-21,2018,20181,Q1,201803,March,201812,Week 12
2018-03-22 00:00:00.000,2018-03-22,2018-03-22,2018,20181,Q1,201803,March,201812,Week 12
2018-03-23 00:00:00.000,2018-03-23,2018-03-23,2018,20181,Q1,201803,March,201812,Week 12
2018-03-24 00:00:00.000,2018-03-24,2018-03-24,2018,20181,Q1,201803,March,201812,Week 12
2018-03-25 00:00:00.000,2018-03-25,2018-03-25,2018,20181,Q1,201803,March,201813,Week 13
2018-03-26 00:00:00.000,2018-03-26,2018-03-26,2018,20181,Q1,201803,March,201813,Week 13
2018-03-27 00:00:00.000,2018-03-27,2018-03-27,2018,20181,Q1,201803,March,201813,Week 13
2018-03-28 00:00:00.000,2018-03-28,2018-03-28,2018,20181,Q1,201803,March,201813,Week 13
2018-03-29 00:00:00.000,2018-03-29,2018-03-29,2018,20181,Q1,201803,March,201813,Week 13
2018-03-30 00:00:00.000,2018-03-30,2018-03-30,2018,20181,Q1,201803,March,201813,Week 13
2018-03-31 00:00:00.000,2018-03-31,2018-03-31,2018,20181,Q1,201803,March,201813,Week 13
2018-04-01 00:00:00.000,2018-04-01,2018-04-01,2018,20182,Q2,201804,April,201814,Week 14
2018-04-02 00:00:00.000,2018-04-02,2018-04-02,2018,20182,Q2,201804,April,201814,Week 14
2018-04-03 00:00:00.000,2018-04-03,2018-04-03,2018,20182,Q2,201804,April,201814,Week 14
2018-04-04 00:00:00.000,2018-04-04,2018-04-04,2018,20182,Q2,201804,April,201814,Week 14
2018-04-05 00:00:00.000,2018-04-05,2018-04-05,2018,20182,Q2,201804,April,201814,Week 14
